mean,regionname,state
368901.21875,Madeira,OH
357365.0625,Seekonk,MA
287999.625,Forest Acres,SC
452642.5625,West Slope,OR
616051.875,Sarasota,FL
378319.21875,Olmos Park,TX
361345.46875,Holden,MA
425737.21875,Snohomish,WA
205121.28125,Cottage Grove,OR
210049.796875,Victorville,CA
576219.8125,Leesburg,VA
583934.5,Palm Desert,CA
836137.75,Ponte Vedra Beach,FL
269063.0625,Sharpsburg,GA
300987.9375,King of Prussia,PA
444292.9375,Harwich,MA
791652.0,Marion,MA
455175.90625,Ottawa Hills,OH
430111.8125,Nokesville,VA
548404.9375,Lake Oswego,OR
302634.46875,Carmel,IN
527104.0625,Whitemarsh Township,PA
105800.804688,Filer,ID
206827.703125,The Dalles,OR
520858.40625,Old Lyme,CT
341273.40625,Carolina Beach,NC
470466.5625,Sterling,VA
711954.375,Temple City,CA
922374.875,Tahoe City,CA
824398.75,Loomis,CA
276451.03125,Citrus Heights,CA
348151.125,Azusa,CA
373103.28125,Mason,OH
153299.59375,Grandview,WA
222834.53125,West Saint Paul,MN
980372.9375,Orleans,MA
477693.125,Town of Northborough,MA
95912.8515625,Binghamton,NY
201738.953125,Parma,ID
641266.25,Huntington,NY
96807.2265625,Toledo,OH
122565.0625,Waukee,IA
245554.21875,Copiague,NY
615014.5,Whittier,CA
332471.625,Huntersville,NC
173542.5625,Finneytown,OH
350241.375,Bethlehem Township,PA
315773.96875,Plano,TX
331034.15625,Rockledge,FL
976307.5,Cornelius,NC
253120.484375,Texas Township,MI
100613.65625,Wabash,IN
148315.65625,Mandeville,LA
267297.59375,New Berlin,WI
135380.71875,Winona,MN
400948.59375,Eastvale,CA
243575.90625,Chattaroy,WA
195402.015625,Findlay,OH
4999269.0,Atherton,CA
240581.53125,Mission,TX
627924.0625,Woodmere,NY
321326.84375,Union,KY
186071.484375,Sterling Heights,MI
440743.0,Broomfield,CO
395088.28125,Smyrna,GA
240208.828125,Millcreek,UT
982770.5,Villa Park,CA
82824.09375,Abilene,TX
845270.0,Glenvar Heights,FL
237200.796875,Johnston,RI
319804.0625,Lake Elsinore,CA
234938.953125,Newport News,VA
385031.0625,North Decatur,GA
264066.65625,Coram,NY
763150.125,Gloucester,MA
315899.9375,Brookfield,WI
255297.59375,Waynesville,NC
310280.6875,North Fort Myers,FL
290231.25,Douglass Township,PA
26953.8144531,Buffalo,NY
268790.75,Ocean Isle Beach,NC
186485.9375,Fairview Park,OH
315965.375,Eustis,FL
1260085.0,Santa Barbara,CA
224197.1875,Durango,CO
281281.46875,Washington Township,NJ
213157.828125,Fitchburg,MA
155615.65625,Evans,CO
267301.59375,Aloha,OR
70079.1171875,Summerfield,NC
252165.46875,Bolingbrook,IL
409422.59375,Wantagh,NY
425629.875,Venice,FL
222767.46875,Vestal,NY
81445.78125,Dunn,NC
1278684.25,Pasadena,CA
713319.25,Fountain Hills,AZ
363966.96875,Collierville,TN
402120.0,Tuscaloosa,AL
577118.8125,Barrington,IL
75820.078125,Whiting,IN
395878.21875,Mahtomedi,MN
252696.78125,Oxford Township,MI
345355.8125,Chesapeake,VA
689073.0,Town of Andover,MA
77170.6796875,Enid,OK
190428.109375,North Greenbush,NY
351404.03125,Independence,OH
302414.8125,Merrimack,NH
344547.09375,South Lyon,MI
223321.6875,Jackson,TN
305273.53125,Tulsa,OK
377140.96875,Reno,NV
930320.875,Ridgewood,NJ
61315.2617188,Grand Bay,AL
175500.40625,Wrentham,MA
437782.15625,Charlotte,NC
443037.28125,New Britain Township,PA
244484.734375,Lake Worth,FL
363886.78125,Lafayette,LA
251779.921875,West Lafayette,IN
357924.0625,Danbury,CT
409986.4375,Wyoming,OH
449058.5625,Orange Beach,AL
90225.3046875,Concord,NC
393627.6875,New Haven,CT
217428.109375,Woodburn,OR
234963.046875,Youngsville,NC
279728.59375,Holland,MI
228699.203125,Liberty,MO
186294.78125,Nappanee,IN
520427.53125,Snoqualmie,WA
354364.15625,Chaska,MN
1505882.625,Burlingame,CA
903354.0625,Steamboat Springs,CO
72614.4609375,Peculiar,MO
245534.9375,Bon Air,VA
190578.3125,Crestview,FL
391917.8125,Rodeo,CA
385885.25,Lower Heidelberg Township,PA
360282.34375,Long Beach Township,NJ
251155.828125,Rock Hill,SC
197491.96875,Selma,CA
287621.34375,McKinney,TX
356354.5625,Apex,NC
803510.9375,Irvine,CA
851762.0625,Niwot,CO
297995.21875,Loveland,CO
127232.929688,Maynard,MA
317232.875,Broadview Heights,OH
204624.90625,Ephrata Township,PA
431961.4375,Lower Moreland Township,PA
384509.3125,South Whittier,CA
449105.0,Santa Ana,CA
465868.28125,Southbury,CT
319196.71875,Town of Cazenovia,NY
871274.125,Washington,DC
229774.296875,Orem,UT
205745.78125,Killingly,CT
398268.21875,Germantown,TN
195978.71875,Waukesha,WI
222642.171875,Olathe,KS
338517.65625,Tolland,CT
111082.328125,Mooresville,NC
263163.84375,Jacksonville,FL
243067.0625,Kernersville,NC
321941.78125,Tyrone,GA
135209.234375,Hattiesburg,MS
238647.796875,Bloomington,IN
532913.1875,Hacienda Heights,CA
262178.3125,Davenport,FL
408098.5,Tracy,CA
436283.375,Seminole,FL
53855.8242188,Batavia,OH
240251.40625,Indian Trail,NC
112711.648438,Mount Holly,NC
139859.03125,Florissant,MO
502486.75,Earlysville,VA
74694.375,West Lake Stevens,WA
251316.46875,Boise,ID
59782.7304688,Blue Springs,MO
415896.25,Valley Stream,NY
175773.5,Duluth,MN
535314.1875,East Falmouth,MA
264218.875,Broad Brook,CT
144098.796875,Arcadia,FL
221157.828125,Dover,DE
430659.40625,Carmichael,CA
84446.5859375,Lillington,NC
365233.40625,Highland Heights,OH
141790.359375,Prosper,TX
599418.625,Downey,CA
283733.71875,Saint Paul,MN
299404.84375,Liberty Lake,WA
223451.8125,Bartlett,TN
573873.5625,Oakland,MI
121690.359375,Custer,WA
350507.9375,Abington,MA
267041.375,O Fallon,IL
469707.625,Town of Williamstown,MA
238399.59375,East Lansing,MI
105289.960938,Burlington,CT
225802.015625,Porterville,CA
1048900.0,San Mateo,CA
1472481.625,Belle Meade,TN
491927.03125,Lafayette,CO
294336.125,Minneapolis,MN
224009.234375,Huron,OH
382597.21875,Lake MortonBerrydale,WA
107567.875,Ellington,CT
85004.8203125,Sedalia,NC
694531.8125,Lower Merion Township,PA
424234.15625,Happy Valley,OR
265340.15625,Woodbridge,VA
219459.03125,Brownstown,MI
235467.46875,Kennedale,TX
271537.34375,Fresno,CA
817555.9375,Long Grove,IL
331807.5625,Town of Milford,MA
303152.1875,Saint George,UT
542648.3125,Chantilly,VA
388223.125,Bristol,RI
199396.78125,District Heights,MD
107952.210938,Hockley,TX
656047.0,Piney Point,TX
95711.6484375,Citrus Ridge,FL
168910.84375,Middletown,OH
54659.0351562,Pottsville,PA
141389.15625,La Verkin,UT
69867.0703125,Lexington,NC
922971.5625,Highland Park,IL
162144.171875,Rockford,IL
139749.390625,Baton Rouge,LA
378680.6875,Prior Lake,MN
